CPT,ASA,ADDLCPT,ADDLCPT_COUNT,CLAIM_COUNT,ADDLCPT_FREQ
33859,00562,36556,1,1,1.0
33859,00562,36620,1,1,1.0
33859,00562,76937,1,1,1.0
33859,00562,93313,1,1,1.0
33859,00563,36620,6,6,1.0
33859,00563,36556,5,6,0.8333333333333334
33859,00563,76937,5,6,0.8333333333333334
33859,00563,93312,4,6,0.6666666666666666
33859,00563,93325,4,6,0.6666666666666666
33859,00563,93321,3,6,0.5
33863,00562,36556,5,5,1.0
33863,00562,76937,5,5,1.0
33863,00562,36620,4,5,0.8
33863,00562,93312,4,5,0.8
33863,00562,93321,4,5,0.8
33863,00562,93325,4,5,0.8
33863,00562,93313,1,5,0.2
33863,00563,36556,7,9,0.7777777777777778
33863,00563,36620,6,9,0.6666666666666666
33863,00563,76937,6,9,0.6666666666666666
33863,00563,93312,5,9,0.5555555555555556
33863,00563,93325,5,9,0.5555555555555556
33863,00563,93321,4,9,0.4444444444444444
33863,00563,93503,2,9,0.2222222222222222
33863,00563,93313,1,9,0.1111111111111111
33863,00563,99140,1,9,0.1111111111111111
33864,00562,36620,2,2,1.0
33864,00562,93312,2,2,1.0
33864,00562,93321,2,2,1.0
33864,00562,93325,2,2,1.0
33864,00562,36556,1,2,0.5
33864,00562,76937,1,2,0.5
33864,00562,99140,1,2,0.5
33864,00563,36556,4,4,1.0
33864,00563,36620,3,4,0.75
33864,00563,93312,3,4,0.75
33864,00563,93321,3,4,0.75
33864,00563,93325,3,4,0.75
33864,00563,76937,2,4,0.5
33864,00563,93313,1,4,0.25
33864,00563,99140,1,4,0.25
33880,01926,36620,4,4,1.0
33880,01926,36556,1,4,0.25
33880,01926,76937,1,4,0.25
33940,01990,36620,1,1,1.0
33946,00350,99140,1,1,1.0
33954,01270,93313,1,1,1.0
33999,00560,36620,6,6,1.0
33999,00560,93313,1,6,0.16666666666666666
34151,00770,36556,4,4,1.0
34151,00770,36620,3,4,0.75
34151,00770,76937,2,4,0.5
34201,01274,36620,9,14,0.6428571428571429
34201,01274,36556,1,14,0.07142857142857142
34201,01274,99100,1,14,0.07142857142857142
34203,01502,36620,2,3,0.6666666666666666
34701,01926,36620,2,2,1.0
34703,01926,36620,3,3,1.0
34705,01926,36620,11,13,0.8461538461538461
34705,01926,36556,1,13,0.07692307692307693
34710,01926,36620,3,3,1.0
34710,01926,36556,1,3,0.3333333333333333
34712,01926,36620,1,2,0.5
34841,01926,36620,1,1,1.0
34845,01926,36620,6,6,1.0
34845,01926,36556,1,6,0.16666666666666666
34847,01926,36620,3,3,1.0
34847,01926,76937,1,3,0.3333333333333333
34848,01926,36556,1,1,1.0
34848,01926,36620,1,1,1.0
34848,01926,76937,1,1,1.0
35081,00770,36556,4,4,1.0
35081,00770,36620,4,4,1.0
35081,00770,76937,4,4,1.0
35081,00770,01996,3,4,0.75
35082,00770,36556,2,2,1.0
35082,00770,36620,1,2,0.5
35082,00770,76937,1,2,0.5
35082,00770,99140,1,2,0.5
35091,00770,01996,1,1,1.0
35091,00770,36556,1,1,1.0
35091,00770,36620,1,1,1.0
35102,00770,01996,1,1,1.0
35102,00770,36556,1,1,1.0
35102,00770,36620,1,1,1.0
35102,00880,36556,1,1,1.0
35102,00880,36620,1,1,1.0
35102,00880,76937,1,1,1.0
35131,00770,01996,2,2,1.0
35131,00770,36620,2,2,1.0
35131,00770,36556,1,2,0.5
35131,00770,76937,1,2,0.5
35226,01270,36620,3,3,1.0
35226,01270,36556,1,3,0.3333333333333333
35301,00350,36620,58,65,0.8923076923076924
35301,00350,99100,1,65,0.015384615384615385
35302,01270,36620,2,3,0.6666666666666666
35302,01270,93312,1,3,0.3333333333333333
35302,01270,93321,1,3,0.3333333333333333
35302,01270,93325,1,3,0.3333333333333333
35302,01270,99140,1,3,0.3333333333333333
35304,01500,36620,1,1,1.0
35371,01270,36620,8,11,0.7272727272727273
35371,01270,36556,1,11,0.09090909090909091
35371,01270,93313,1,11,0.09090909090909091
35372,01270,36620,1,5,0.2
35506,00350,36620,1,1,1.0
35538,00770,36556,4,4,1.0
35538,00770,36620,4,4,1.0
35538,00770,01996,3,4,0.75
35538,00770,76937,2,4,0.5
35540,00770,36556,2,2,1.0
35540,00770,36620,2,2,1.0
35540,00770,76937,2,2,1.0
35540,00770,01996,1,2,0.5
35556,01270,36620,6,16,0.375
35556,01270,36556,1,16,0.0625
35556,01270,76937,1,16,0.0625
35558,01270,36620,5,5,1.0
35566,01270,36620,1,5,0.2
35583,01270,36620,1,1,1.0
35585,01270,36620,1,3,0.3333333333333333
35585,01270,99100,1,3,0.3333333333333333
35633,00770,36556,1,1,1.0
35633,00770,36620,1,1,1.0
35633,00770,76937,1,1,1.0
35646,00880,36620,10,10,1.0
35646,00880,36556,9,10,0.9
35646,00880,76937,8,10,0.8
35646,00880,01996,4,10,0.4
35654,01656,36620,1,1,1.0
35656,01270,36620,1,2,0.5
35665,00880,36620,1,1,1.0
35666,01270,99100,1,1,1.0
35820,00560,93312,1,10,0.1
35840,00770,99140,1,1,1.0
35875,01274,36620,1,1,1.0
35876,01274,99140,1,1,1.0
35903,01770,36620,1,1,1.0
36215,01916,36620,1,4,0.25
36221,01916,36620,1,4,0.25
36223,01916,36620,3,4,0.75
36223,01916,99140,1,4,0.25
36224,01916,36620,4,8,0.5
36560,00532,99140,1,11,0.09090909090909091
36561,00532,99100,1,105,0.009523809523809525
36825,01844,36620,1,6,0.16666666666666666
36832,01844,36556,1,28,0.03571428571428571
36838,01844,36620,1,2,0.5
37182,01931,36620,15,26,0.5769230769230769
37187,01931,36556,1,1,1.0
37187,01931,36620,1,1,1.0
37187,01933,36620,1,1,1.0
37211,01924,99140,1,4,0.25
37212,01930,99140,1,1,1.0
37215,01925,36620,1,2,0.5
37220,01924,36620,1,2,0.5
37221,01924,36620,4,11,0.36363636363636365
37224,01440,36620,1,1,1.0
37224,01924,36620,1,6,0.16666666666666666
37224,01924,99140,1,6,0.16666666666666666
37236,01924,36556,2,7,0.2857142857142857
37236,01924,36620,1,7,0.14285714285714285
37236,01924,76937,1,7,0.14285714285714285
37238,01930,99140,1,7,0.14285714285714285
37238,01933,36620,1,2,0.5
37242,01924,36620,1,2,0.5
37244,01924,36620,3,5,0.6
37244,01924,36556,1,5,0.2
37244,01926,99140,1,1,1.0
37244,01931,36620,1,1,1.0
37607,01844,36620,1,18,0.05555555555555555
38100,00790,36620,1,4,0.25
38120,00790,36620,2,13,0.15384615384615385
38230,01112,64447,2,2,1.0
38230,01112,76942,2,2,1.0
38230,01112,64450,1,2,0.5
38232,01112,64445,1,1,1.0
38232,01112,64447,1,1,1.0
38500,01610,99100,1,8,0.125
38510,00320,36620,1,43,0.023255813953488372
38510,00320,99140,1,43,0.023255813953488372
38520,00320,36620,1,1,1.0
38525,01610,99100,2,403,0.004962779156327543
38780,00860,36620,1,1,1.0
38780,00860,64488,1,1,1.0
39401,00528,99100,1,1,1.0
39501,00790,36620,1,1,1.0
39545,00541,36620,1,1,1.0
39599,00529,36620,1,1,1.0
40700,00102,99100,3,8,0.375
40830,00170,99140,1,1,1.0
41008,00170,99140,1,4,0.25
41017,00170,99140,1,6,0.16666666666666666
41252,00170,99140,1,1,1.0
41520,00170,99100,6,42,0.14285714285714285
41800,00170,99140,1,4,0.25
41899,00170,99140,3,306,0.00980392156862745
41899,00170,99100,1,306,0.0032679738562091504
42104,00170,99100,1,2,0.5
42410,00100,36620,1,5,0.2
42420,00100,99100,1,4,0.25
42700,00170,99140,1,4,0.25
42810,00300,99100,1,4,0.25
42815,00300,99100,1,4,0.25
42830,00170,99100,8,187,0.0427807486631016
42960,00170,99140,4,22,0.18181818181818182
42961,00170,99140,1,1,1.0
42962,00170,99140,7,19,0.3684210526315789
43135,00500,36556,1,1,1.0
43135,00500,36620,1,1,1.0
43135,00500,76937,1,1,1.0
43135,00500,99100,1,1,1.0
43180,00320,99100,1,6,0.16666666666666666
43194,00320,99140,1,2,0.5
43220,00731,99100,1,16,0.0625
43226,00731,99100,2,3,0.6666666666666666
43233,00731,99100,1,1,1.0
43235,00731,99140,6,104,0.057692307692307696
43235,00731,99100,2,104,0.019230769230769232
43235,00731,36620,1,104,0.009615384615384616
43239,00731,99100,4,640,0.00625
43239,00731,99140,3,640,0.0046875
43239,00813,99100,2,252,0.007936507936507936
43246,00731,99100,1,33,0.030303030303030304
43247,00731,99140,14,58,0.2413793103448276
43255,00731,99100,1,4,0.25
43260,00732,36620,1,35,0.02857142857142857
43261,00732,99140,1,5,0.2
43262,00732,99100,1,39,0.02564102564102564
43262,00732,99140,1,39,0.02564102564102564
43264,00732,99140,14,234,0.05982905982905983
43264,00732,99100,3,234,0.01282051282051282
43264,00732,36620,2,234,0.008547008547008548
43274,00732,99140,5,104,0.04807692307692308
43274,00732,99100,2,104,0.019230769230769232
43276,00732,99140,1,41,0.024390243902439025
43277,00732,99140,1,4,0.25
43280,00790,99100,3,33,0.09090909090909091
43280,00790,01996,1,33,0.030303030303030304
43281,00790,36620,4,161,0.024844720496894408
43281,00790,99100,2,161,0.012422360248447204
43281,00790,99140,1,161,0.006211180124223602
43282,00790,99100,2,24,0.08333333333333333
43282,00790,36620,1,24,0.041666666666666664
43287,00500,36620,6,6,1.0
43314,00500,99100,1,3,0.3333333333333333
43415,00500,36620,1,1,1.0
43501,00790,36556,2,6,0.3333333333333333
43501,00790,36620,1,6,0.16666666666666666
43501,00790,76942,1,6,0.16666666666666666
43501,00790,99140,1,6,0.16666666666666666
43653,00790,99100,15,69,0.21739130434782608
43653,00790,36620,1,69,0.014492753623188406
43653,00790,64488,1,69,0.014492753623188406
43659,00790,36556,2,35,0.05714285714285714
43659,00790,36620,2,35,0.05714285714285714
43659,00790,99140,2,35,0.05714285714285714
43659,00790,76937,1,35,0.02857142857142857
43659,00790,99100,1,35,0.02857142857142857
43775,00797,36620,2,391,0.005115089514066497
43830,00790,99100,1,4,0.25
43840,00790,36620,4,6,0.6666666666666666
43840,00790,99140,3,6,0.5
43840,00790,36556,2,6,0.3333333333333333
43840,00790,76937,1,6,0.16666666666666666
43881,00790,64488,1,1,1.0
43999,00790,36556,1,2,0.5
43999,00790,76937,1,2,0.5
44005,00790,64488,3,44,0.06818181818181818
44005,00790,36620,2,44,0.045454545454545456
44005,00790,01996,1,44,0.022727272727272728
44005,00790,99140,1,44,0.022727272727272728
44025,00840,99140,1,1,1.0
44050,00790,99140,3,11,0.2727272727272727
44050,00790,36556,2,11,0.18181818181818182
44050,00790,36620,2,11,0.18181818181818182
44050,00790,64488,1,11,0.09090909090909091
44050,00790,76937,1,11,0.09090909090909091
44120,00790,36620,12,99,0.12121212121212122
44120,00790,36556,7,99,0.0707070707070707
44120,00790,99140,6,99,0.06060606060606061
44120,00790,76937,5,99,0.050505050505050504
44120,00790,64488,4,99,0.04040404040404041
44120,00790,99100,2,99,0.020202020202020204
44126,00790,99100,1,2,0.5
44140,00790,36620,5,35,0.14285714285714285
44140,00790,36556,4,35,0.11428571428571428
44140,00790,76937,3,35,0.08571428571428572
44140,00790,99140,3,35,0.08571428571428572
44140,00790,64488,1,35,0.02857142857142857
44140,00840,36556,1,5,0.2
44140,00840,36620,1,5,0.2
44140,00840,76937,1,5,0.2
44141,00790,36556,1,5,0.2
44141,00790,36620,1,5,0.2
44141,00790,76937,1,5,0.2
44141,00840,36556,1,3,0.3333333333333333
44141,00840,36620,1,3,0.3333333333333333
44141,00840,76937,1,3,0.3333333333333333
44141,00840,99140,1,3,0.3333333333333333
44143,00790,36620,2,6,0.3333333333333333
44143,00790,99140,2,6,0.3333333333333333
44143,00790,36556,1,6,0.16666666666666666
44143,00790,76937,1,6,0.16666666666666666
44143,00840,99140,1,3,0.3333333333333333
44144,00790,36620,3,6,0.5
44144,00790,36556,2,6,0.3333333333333333
44144,00790,76937,1,6,0.16666666666666666
44150,00790,36620,1,1,1.0
44150,00790,99140,1,1,1.0
44160,00790,99140,2,5,0.4
44160,00790,36556,1,5,0.2
44160,00790,36620,1,5,0.2
44160,00790,76937,1,5,0.2
44160,00790,99100,1,5,0.2
44180,00790,99140,7,86,0.08139534883720931
44180,00790,36620,3,86,0.03488372093023256
44180,00840,99140,1,9,0.1111111111111111
44186,00790,99140,1,11,0.09090909090909091
44187,00790,99100,2,13,0.15384615384615385
44187,00790,36556,1,13,0.07692307692307693
44187,00790,36620,1,13,0.07692307692307693
44187,00790,76937,1,13,0.07692307692307693
44187,00790,99140,1,13,0.07692307692307693
44188,00790,36620,2,7,0.2857142857142857
44188,00840,36620,1,17,0.058823529411764705
44202,00790,64488,3,25,0.12
44202,00790,99140,3,25,0.12
44202,00790,99100,1,25,0.04
44204,00790,36620,4,121,0.03305785123966942
44204,00790,99140,3,121,0.024793388429752067
44204,00840,36620,4,76,0.05263157894736842
44204,00840,99140,2,76,0.02631578947368421
44204,00840,64488,1,76,0.013157894736842105
44204,00840,99100,1,76,0.013157894736842105
44206,00790,36620,1,4,0.25
44207,00790,36620,1,16,0.0625
44210,00790,64488,1,8,0.125
44227,00790,64488,1,27,0.037037037037037035
44238,00790,36620,3,26,0.11538461538461539
44238,00790,99140,3,26,0.11538461538461539
44238,00790,36556,2,26,0.07692307692307693
44238,00790,76937,1,26,0.038461538461538464
44310,00790,36620,1,6,0.16666666666666666
44320,00790,99140,1,5,0.2
44602,00790,36556,3,8,0.375
44602,00790,36620,3,8,0.375
44602,00790,76937,3,8,0.375
44602,00790,99140,1,8,0.125
44899,00790,99140,1,2,0.5
44950,00840,99140,1,3,0.3333333333333333
44960,00790,99140,1,2,0.5
44960,00840,36620,1,1,1.0
44970,00840,99140,282,981,0.2874617737003058
44970,00840,64488,17,981,0.017329255861365953
44970,00840,36620,3,981,0.0030581039755351682
45378,00812,99100,1,193,0.0051813471502590676
45380,00811,99100,1,190,0.005263157894736842
45380,00811,99140,1,190,0.005263157894736842
45380,00812,99100,1,135,0.007407407407407408
45380,00813,99100,1,49,0.02040816326530612
45395,00844,36620,1,8,0.125
45402,00840,99100,1,6,0.16666666666666666
45499,00840,36620,1,3,0.3333333333333333
45499,00840,99100,1,3,0.3333333333333333
45915,00902,99140,3,8,0.375
45990,00902,99140,1,14,0.07142857142857142
46040,00902,99140,5,42,0.11904761904761904
46040,00902,36556,1,42,0.023809523809523808
46040,00902,36620,1,42,0.023809523809523808
46040,00902,76937,1,42,0.023809523809523808
46050,00902,99140,2,16,0.125
46221,00902,99140,1,19,0.05263157894736842
46270,00902,99100,1,55,0.01818181818181818
46945,00902,99140,1,7,0.14285714285714285
46946,00902,99140,1,13,0.07692307692307693
46999,00904,99100,1,1,1.0
47100,00790,36620,2,2,1.0
47120,00792,36620,4,4,1.0
47130,00792,36556,2,2,1.0
47130,00792,36620,2,2,1.0
47130,00792,76937,2,2,1.0
47379,00790,99100,1,10,0.1
47379,00792,36620,4,8,0.5
47562,00790,99140,50,1227,0.040749796251018745
47562,00790,36620,5,1227,0.004074979625101874
47562,00790,99100,4,1227,0.0032599837000814994
47562,00790,36556,2,1227,0.0016299918500407497
47562,00790,76937,2,1227,0.0016299918500407497
47562,00790,64488,1,1227,0.0008149959250203749
47563,00790,99140,16,168,0.09523809523809523
47563,00790,36620,1,168,0.005952380952380952
47563,00790,99100,1,168,0.005952380952380952
47600,00790,36620,3,11,0.2727272727272727
47600,00790,64486,1,11,0.09090909090909091
48140,00794,36620,2,3,0.6666666666666666
48150,00794,36620,16,19,0.8421052631578947
48152,00794,36620,2,2,1.0
48153,00794,36620,1,2,0.5
48155,00794,36620,1,1,1.0
48999,00794,36620,5,5,1.0
49000,00790,36620,10,38,0.2631578947368421
49000,00790,99140,5,38,0.13157894736842105
49000,00790,64488,2,38,0.05263157894736842
49000,00790,01996,1,38,0.02631578947368421
49000,00790,36555,1,38,0.02631578947368421
49000,00790,36556,1,38,0.02631578947368421
49000,00790,76937,1,38,0.02631578947368421
49000,00840,99140,1,6,0.16666666666666666
49002,00790,36620,2,13,0.15384615384615385
49002,00790,36556,1,13,0.07692307692307693
49002,00790,76937,1,13,0.07692307692307693
49002,00840,36620,2,4,0.5
49002,00840,99140,1,4,0.25
49010,00860,36620,1,1,1.0
49020,00790,36620,1,2,0.5
49020,00790,64488,1,2,0.5
49020,00790,99140,1,2,0.5
49083,00700,36620,1,1,1.0
49205,00790,01996,1,1,1.0
49250,00840,36556,1,4,0.25
49250,00840,36620,1,4,0.25
49250,00840,76937,1,4,0.25
49320,00790,36620,3,44,0.06818181818181818
49320,00790,99140,2,44,0.045454545454545456
49320,00840,36620,1,60,0.016666666666666666
49320,00840,99100,1,60,0.016666666666666666
49321,00840,99140,1,18,0.05555555555555555
49322,00840,99140,3,9,0.3333333333333333
49324,00790,36620,1,32,0.03125
49324,00790,99100,1,32,0.03125
49329,00790,36620,2,18,0.1111111111111111
49329,00790,36556,1,18,0.05555555555555555
49329,00790,76937,1,18,0.05555555555555555
49329,00790,99140,1,18,0.05555555555555555
49329,00840,99140,2,34,0.058823529411764705
49329,00840,36556,1,34,0.029411764705882353
49329,00840,36620,1,34,0.029411764705882353
49329,00840,76937,1,34,0.029411764705882353
49406,00840,99140,2,5,0.4
49450,00700,99100,1,7,0.14285714285714285
49500,00830,99100,1,20,0.05
49505,00830,36620,2,354,0.005649717514124294
49505,00830,99100,2,354,0.005649717514124294
49505,00840,99140,1,13,0.07692307692307693
49507,00830,36620,2,20,0.1
49507,00830,64488,1,20,0.05
49507,00830,99100,1,20,0.05
49507,00830,99140,1,20,0.05
49507,00840,36556,1,6,0.16666666666666666
49507,00840,36620,1,6,0.16666666666666666
49507,00840,64488,1,6,0.16666666666666666
49507,00840,99140,1,6,0.16666666666666666
49520,00830,36620,1,54,0.018518518518518517
49520,00830,99100,1,54,0.018518518518518517
49525,00830,99140,1,3,0.3333333333333333
49553,00830,99140,1,6,0.16666666666666666
49557,00830,99140,1,1,1.0
49560,00752,64488,2,84,0.023809523809523808
49560,00752,99100,2,84,0.023809523809523808
49560,00832,64488,1,15,0.06666666666666667
49561,00790,99140,3,67,0.04477611940298507
49561,00790,36620,1,67,0.014925373134328358
49561,00840,99140,1,7,0.14285714285714285
49565,00832,36620,1,5,0.2
49566,00790,99100,1,24,0.041666666666666664
49566,00790,99140,1,24,0.041666666666666664
49580,00750,64488,1,3,0.3333333333333333
49580,00830,64488,4,6,0.6666666666666666
49585,00750,64488,1,56,0.017857142857142856
49585,00830,64488,3,120,0.025
49587,00840,36620,1,4,0.25
49587,00840,99140,1,4,0.25
49650,00840,99100,10,308,0.032467532467532464
49650,00840,36620,2,308,0.006493506493506494
49650,00840,99140,2,308,0.006493506493506494
49652,00790,36620,2,38,0.05263157894736842
49652,00790,64447,1,38,0.02631578947368421
49655,00790,36620,1,18,0.05555555555555555
50081,00862,99100,1,41,0.024390243902439025
50220,00862,36620,3,5,0.6
50230,00770,01996,1,1,1.0
50230,00862,36556,1,2,0.5
50230,00862,36620,1,2,0.5
50230,00862,76937,1,2,0.5
50240,00862,36620,1,3,0.3333333333333333
50300,01990,99140,1,2,0.5
50432,00860,99140,1,4,0.25
50543,00862,36620,31,50,0.62
50544,00862,99100,1,16,0.0625
50545,00862,36620,11,25,0.44
50545,00862,36556,1,25,0.04
50546,00862,36620,20,50,0.4
50546,00862,76937,1,50,0.02
50548,00862,36620,3,8,0.375
50590,00873,99100,3,197,0.015228426395939087
50820,00790,36620,4,8,0.5
51500,00860,99100,1,3,0.3333333333333333
51595,00864,36620,2,2,1.0
51999,00864,36620,3,11,0.2727272727272727
52000,00910,99100,1,42,0.023809523809523808
52001,00910,36620,1,21,0.047619047619047616
52001,00910,99140,1,21,0.047619047619047616
52204,00910,36620,1,16,0.0625
52214,00910,99100,1,16,0.0625
52214,00910,99140,1,16,0.0625
52234,00912,36620,2,67,0.029850746268656716
52235,00912,99100,1,97,0.010309278350515464
52240,00912,36620,1,62,0.016129032258064516
52276,00910,36620,1,25,0.04
52300,00910,99100,3,4,0.75
52310,00910,99140,2,48,0.041666666666666664
52310,00910,99100,1,48,0.020833333333333332
52332,00910,99140,46,368,0.125
52332,00910,36620,8,368,0.021739130434782608
52332,00910,36556,6,368,0.016304347826086956
52332,00910,76937,4,368,0.010869565217391304
52332,00910,99100,3,368,0.008152173913043478
52352,00918,99140,6,135,0.044444444444444446
52353,00918,99140,1,22,0.045454545454545456
52356,00918,99140,11,598,0.01839464882943144
52356,00918,99100,3,598,0.005016722408026756
52356,00918,36620,1,598,0.0016722408026755853
52441,00910,36620,1,30,0.03333333333333333
52441,00910,76937,1,30,0.03333333333333333
52441,00910,99100,1,30,0.03333333333333333
52601,00914,36620,2,179,0.0111731843575419
52601,00914,99140,2,179,0.0111731843575419
52601,00914,99100,1,179,0.00558659217877095
52648,00914,99100,1,67,0.014925373134328358
53410,00920,99100,1,3,0.3333333333333333
54161,00920,99100,8,129,0.06201550387596899
54161,00920,99140,1,129,0.007751937984496124
54162,00920,99100,4,20,0.2
54163,00920,99100,4,32,0.125
54300,00920,99100,5,15,0.3333333333333333
54324,00920,99100,6,29,0.20689655172413793
54326,00920,99100,1,3,0.3333333333333333
54328,00920,99100,2,3,0.6666666666666666
54360,00920,99100,4,10,0.4
54430,00920,99140,1,1,1.0
54520,00920,99140,3,29,0.10344827586206896
54520,00920,99100,2,29,0.06896551724137931
54600,00930,99140,1,3,0.3333333333333333
54640,00930,99140,4,78,0.05128205128205128
54640,00930,99100,1,78,0.01282051282051282
54692,00840,99100,2,15,0.13333333333333333
54700,00920,36556,1,12,0.08333333333333333
54700,00920,36620,1,12,0.08333333333333333
54840,00920,99100,1,22,0.045454545454545456
55041,00920,99100,1,3,0.3333333333333333
55060,00920,99140,1,1,1.0
55100,00920,99100,1,6,0.16666666666666666
55100,00920,99140,1,6,0.16666666666666666
55520,00860,99140,1,2,0.5
55866,00865,99100,1,192,0.005208333333333333
55899,00860,36620,1,30,0.03333333333333333
55899,00860,99100,1,30,0.03333333333333333
57010,00942,99140,1,1,1.0
57022,00940,99140,1,1,1.0
57200,00942,99140,2,10,0.2
57240,00942,99100,1,19,0.05263157894736842
57260,00942,99100,1,18,0.05555555555555555
57288,00860,99100,1,187,0.0053475935828877
57720,00940,99140,1,2,0.5
58120,00940,99140,2,29,0.06896551724137931
58140,00840,64488,1,14,0.07142857142857142
58150,00840,99140,2,90,0.022222222222222223
58150,00840,36620,1,90,0.011111111111111112
58150,00840,64461,1,90,0.011111111111111112
58150,01962,99140,1,1,1.0
58210,00846,36620,3,18,0.16666666666666666
58260,00944,99100,3,88,0.03409090909090909
58353,00940,99140,1,85,0.011764705882352941
58552,00944,36556,1,250,0.004
58552,00944,36620,1,250,0.004
58552,00944,99140,1,250,0.004
58558,00952,99100,2,363,0.005509641873278237
58558,00952,99140,1,363,0.0027548209366391185
58571,00840,36620,7,563,0.012433392539964476
58575,00840,36620,2,10,0.2
58661,00840,99140,9,501,0.017964071856287425
58661,00840,99100,2,501,0.003992015968063872
58662,00840,99140,3,206,0.014563106796116505
58662,00840,64461,1,206,0.0048543689320388345
58700,00840,99140,1,1,1.0
58720,00840,01996,1,8,0.125
58720,00840,36620,1,8,0.125
58720,00840,99140,1,8,0.125
58952,00846,36620,1,1,1.0
58957,00840,36620,1,1,1.0
59120,00840,99140,14,36,0.3888888888888889
59150,00840,99140,2,4,0.5
59151,00840,99140,16,37,0.43243243243243246
59160,00940,99140,8,57,0.14035087719298245
59160,00940,36620,1,57,0.017543859649122806
59300,00940,99140,4,7,0.5714285714285714
59320,00948,99140,2,40,0.05
59409,01967,99140,14,3998,0.003501750875437719
59409,01967,64488,3,3998,0.0007503751875937969
59409,01967,36556,1,3998,0.0002501250625312656
59409,01967,36620,1,3998,0.0002501250625312656
59409,01967,76937,1,3998,0.0002501250625312656
59414,00940,99140,2,9,0.2222222222222222
59514,01961,99140,57,1147,0.04969485614646905
59514,01961,64488,4,1147,0.0034873583260680036
59514,01961,36620,3,1147,0.0026155187445510027
59514,01961,36556,2,1147,0.0017436791630340018
59514,01961,76937,1,1147,0.0008718395815170009
59525,01962,36620,1,2,0.5
59525,01963,36620,1,3,0.3333333333333333
59525,01963,99140,1,3,0.3333333333333333
59812,01965,99140,9,112,0.08035714285714286
59820,01965,99140,11,173,0.06358381502890173
59840,01966,99140,1,3,0.3333333333333333
59899,00940,99140,1,1,1.0
59999,01968,99140,11,451,0.024390243902439025
59999,01968,64488,3,451,0.0066518847006651885
60240,00320,36620,3,70,0.04285714285714286
60500,00320,99100,2,128,0.015625
60520,00320,36620,2,3,0.6666666666666666
60521,00541,36620,2,2,1.0
60600,00320,36620,1,2,0.5
60650,00866,36620,6,8,0.75
60650,00866,36556,2,8,0.25
60650,00866,76937,1,8,0.125
60650,00866,99100,1,8,0.125
61107,00214,99100,1,3,0.3333333333333333
61107,00214,99140,1,3,0.3333333333333333
61140,00214,36620,2,12,0.16666666666666666
61150,00214,36620,4,5,0.8
61210,00214,99140,4,12,0.3333333333333333
61210,00214,36620,2,12,0.16666666666666666
61215,00300,99140,1,3,0.3333333333333333
61304,00210,36620,1,3,0.3333333333333333
61312,00211,36620,8,19,0.42105263157894735
61312,00211,99140,3,19,0.15789473684210525
61312,00211,36556,1,19,0.05263157894736842
61312,00211,76937,1,19,0.05263157894736842
61312,00211,99100,1,19,0.05263157894736842
61313,00211,36620,7,11,0.6363636363636364
61313,00211,36556,1,11,0.09090909090909091
61313,00211,99140,1,11,0.09090909090909091
61314,00211,36620,1,2,0.5
61314,00211,99100,1,2,0.5
61314,00211,99140,1,2,0.5
61315,00211,36620,1,2,0.5
61320,00210,36620,1,2,0.5
61322,00210,99140,2,3,0.6666666666666666
61322,00210,36620,1,3,0.3333333333333333
61322,00210,99100,1,3,0.3333333333333333
61343,00210,36620,9,12,0.75
61450,00210,36620,1,1,1.0
61458,00210,36620,3,10,0.3
61458,00210,99100,1,10,0.1
61510,00210,36620,51,59,0.864406779661017
61510,00210,76937,4,59,0.06779661016949153
61510,00210,36556,3,59,0.05084745762711865
61510,00210,99100,1,59,0.01694915254237288
61512,00210,36620,21,24,0.875
61512,00210,76937,2,24,0.08333333333333333
61512,00210,99100,1,24,0.041666666666666664
61518,00210,36620,16,19,0.8421052631578947
61519,00210,36620,5,5,1.0
61520,00210,36620,4,5,0.8
61521,00210,36620,1,1,1.0
61526,00210,36620,8,9,0.8888888888888888
61540,00210,36620,1,1,1.0
61550,00210,36620,4,6,0.6666666666666666
61550,00210,99100,2,6,0.3333333333333333
61552,00210,36555,1,1,1.0
61552,00210,36620,1,1,1.0
61552,00210,76937,1,1,1.0
61552,00210,99100,1,1,1.0
61556,00210,99100,2,3,0.6666666666666666
61556,00210,36620,1,3,0.3333333333333333
61557,00210,36620,1,2,0.5
61557,00210,99100,1,2,0.5
61559,00210,36620,6,6,1.0
61559,00210,99100,3,6,0.5
61559,00210,36555,1,6,0.16666666666666666
61559,00210,76937,1,6,0.16666666666666666
61595,00210,36620,5,6,0.8333333333333334
61616,00210,36620,1,1,1.0
61624,01924,36620,3,6,0.5
61624,01926,36620,45,62,0.7258064516129032
61624,01926,76937,1,62,0.016129032258064516
61626,01924,36620,2,5,0.4
61626,01924,99140,1,5,0.2
61635,01926,36620,2,3,0.6666666666666666
61645,01926,36620,16,21,0.7619047619047619
61645,01926,99140,4,21,0.19047619047619047
61645,01926,76937,1,21,0.047619047619047616
61680,00216,36620,3,3,1.0
61690,00216,36620,5,6,0.8333333333333334
61697,00216,36620,4,4,1.0
61698,00216,36620,2,2,1.0
61700,00216,36620,7,10,0.7
61700,00216,99100,1,10,0.1
61700,00216,99140,1,10,0.1
61711,00216,36620,6,8,0.75
61711,00216,36556,1,8,0.125
61750,00210,36620,2,7,0.2857142857142857
61750,00210,99140,1,7,0.14285714285714285
62000,00215,99140,1,1,1.0
