CPT,ASA,ASA_COUNT,ASA_FREQ
31652,00520,414,0.9951923076923077
31652,00326,2,0.004807692307692308
31653,00520,93,1.0
31653,00326,0,0.0
31654,00326,0,0.0
31654,00520,0,0.0
31660,00520,1,1.0
31660,00326,0,0.0
31661,00326,0,0.0
31661,00520,0,0.0
31717,00326,0,0.0
31717,00520,0,0.0
31725,00326,0,0.0
31725,00520,0,0.0
31730,00320,0,0.0
31730,00326,0,0.0
31750,00320,1,1.0
31750,00326,0,0.0
31755,00320,0,0.0
31755,00326,0,0.0
31760,00539,0,0.0
31766,00539,0,0.0
31770,00539,0,0.0
31775,00539,0,0.0
31780,00539,1,1.0
31781,00539,0,0.0
31785,00320,0,0.0
31785,00326,0,0.0
31786,00548,0,0.0
31800,00320,1,1.0
31800,00326,0,0.0
31805,00548,0,0.0
31820,00320,2,1.0
31820,00326,0,0.0
31825,00320,2,1.0
31825,00326,0,0.0
31830,00320,3,1.0
31830,00326,0,0.0
31899,00320,1,1.0
32035,00540,0,0.0
32035,00541,0,0.0
32036,00540,1,1.0
32036,00541,0,0.0
32096,00540,4,0.5
32096,00541,4,0.5
32097,00541,1,1.0
32097,00540,0,0.0
32098,00541,2,1.0
32098,00540,0,0.0
32100,00541,3,1.0
32100,00540,0,0.0
32110,00540,1,1.0
32110,00541,0,0.0
32120,00541,2,1.0
32120,00540,0,0.0
32124,00540,0,0.0
32124,00541,0,0.0
32140,00541,1,1.0
32140,00540,0,0.0
32141,00541,2,1.0
32141,00540,0,0.0
32150,00540,0,0.0
32150,00541,0,0.0
32151,00540,0,0.0
32151,00541,0,0.0
32160,00560,0,0.0
32200,00540,0,0.0
32200,00541,0,0.0
32215,00541,1,1.0
32215,00540,0,0.0
32220,00542,10,1.0
32225,00542,4,1.0
32310,00541,1,1.0
32310,00540,0,0.0
32320,00542,4,1.0
32400,00522,0,0.0
32405,00522,5,1.0
32408,00520,0,0.0
32440,00541,3,0.75
32440,00540,1,0.25
32442,00539,0,0.0
32445,00540,0,0.0
32445,00541,0,0.0
32480,00541,48,0.9411764705882353
32480,00540,3,0.05882352941176471
32480,00548,0,0.0
32482,00541,3,1.0
32482,00540,0,0.0
32482,00548,0,0.0
32484,00541,3,1.0
32484,00540,0,0.0
32484,00548,0,0.0
32486,00539,0,0.0
32488,00541,1,1.0
32488,00540,0,0.0
32491,00540,0,0.0
32491,00541,0,0.0
32501,00548,0,0.0
32503,00541,1,1.0
32503,00546,0,0.0
32504,00541,0,0.0
32504,00546,0,0.0
32505,00541,13,0.9285714285714286
32505,00540,1,0.07142857142857142
32540,00540,0,0.0
32540,00541,0,0.0
32550,00520,66,1.0
32551,00520,27,1.0
32552,00520,8,1.0
32553,00520,0,0.0
32554,00524,1,1.0
32555,00524,0,0.0
32556,00524,4,1.0
32557,00524,1,1.0
32560,00520,2,1.0
32561,00520,0,0.0
32562,00520,0,0.0
32601,00529,20,0.8
32601,00528,5,0.2
32604,00528,0,0.0
32604,00529,0,0.0
32606,00529,3,0.6
32606,00528,2,0.4
32607,00528,7,0.5384615384615384
32607,00529,6,0.4615384615384616
32608,00529,18,0.9473684210526315
32608,00528,1,0.05263157894736842
32609,00529,9,0.75
32609,00528,3,0.25
32650,00541,32,0.7272727272727273
32650,00540,12,0.2727272727272727
32651,00542,36,0.6
32651,00541,24,0.4
32652,00542,4,0.5714285714285714
32652,00541,3,0.4285714285714285
32653,00541,3,1.0
32653,00540,0,0.0
32654,00541,1,1.0
32654,00540,0,0.0
32655,00541,11,0.9166666666666666
32655,00540,1,0.08333333333333333
32656,00541,5,1.0
32656,00540,0,0.0
32658,00541,0,0.0
32658,00560,0,0.0
32659,00541,4,0.5714285714285714
32659,00560,3,0.4285714285714285
32661,00541,0,0.0
32661,00560,0,0.0
32662,00541,5,0.8333333333333334
32662,00540,1,0.1666666666666667
32663,00541,58,0.8923076923076924
32663,00540,7,0.1076923076923077
32664,00540,0,0.0
32664,00541,0,0.0
32665,00500,0,0.0
32666,00541,91,0.9578947368421052
32666,00540,4,0.04210526315789474
32669,00541,11,1.0
32669,00540,0,0.0
32670,00540,0,0.0
32670,00541,0,0.0
32671,00541,1,1.0
32671,00540,0,0.0
32672,00540,1,0.5
32672,00541,1,0.5
32673,00541,7,1.0
32673,00540,0,0.0
32800,00541,1,1.0
32800,00540,0,0.0
32810,00540,0,0.0
32815,00548,1,1.0
32820,00474,0,0.0
32850,01990,2,1.0
32851,00580,0,0.0
32852,00580,0,0.0
32853,00580,0,0.0
32854,00580,0,0.0
32900,00470,0,0.0
32905,00472,0,0.0
32906,00472,0,0.0
32940,00540,0,0.0
32940,00541,0,0.0
32960,00520,0,0.0
32994,00520,0,0.0
32997,00520,0,0.0
32998,00520,1,1.0
32999,00540,1,0.5
32999,00541,1,0.5
33010,00520,1,1.0
33016,00520,4,1.0
33017,00520,0,0.0
33018,00520,0,0.0
33019,00520,0,0.0
33020,00560,0,0.0
33025,00560,36,1.0
33030,00560,2,1.0
33031,00561,0,0.0
33031,00562,0,0.0
33050,00560,0,0.0
33120,00562,6,1.0
33120,00561,0,0.0
33120,00563,0,0.0
33130,00560,0,0.0
33140,00560,0,0.0
33202,00560,3,1.0
33203,00560,0,0.0
33206,00530,24,1.0
33207,00530,69,1.0
33208,00530,682,1.0
33210,00532,16,1.0
33211,00532,0,0.0
33212,00400,3,1.0
33213,00400,25,1.0
33214,00530,1,1.0
33215,00530,8,1.0
33215,00534,0,0.0
33216,00530,12,0.6
33216,00534,8,0.4
33217,00530,7,0.6363636363636364
33217,00534,4,0.3636363636363636
33218,00534,1,1.0
33218,00530,0,0.0
33220,00530,0,0.0
33220,00534,0,0.0
33221,00400,0,0.0
33222,00400,1,1.0
33223,00400,1,1.0
33224,00530,63,0.65625
33224,00534,33,0.34375
33226,00530,1,1.0
33226,00534,0,0.0
33227,00530,15,0.7894736842105263
33227,00400,4,0.2105263157894737
33228,00530,72,0.6990291262135923
33228,00400,31,0.3009708737864077
33229,00530,12,0.8571428571428571
33229,00400,2,0.1428571428571428
33230,00534,0,0.0
33231,00534,2,1.0
33233,00400,1,1.0
33234,00520,12,0.6666666666666666
33234,00400,4,0.2222222222222222
33234,01926,2,0.1111111111111111
33235,01926,6,0.4285714285714285
33235,00400,4,0.2857142857142857
33235,00520,4,0.2857142857142857
33236,00560,1,1.0
33237,00560,2,1.0
33238,00560,1,1.0
33240,00534,4,1.0
33241,00400,1,1.0
33243,00560,2,1.0
33244,01926,22,0.7096774193548387
33244,00520,9,0.2903225806451613
33249,00534,277,0.9584775086505191
33249,00530,9,0.03114186851211072
33249,01926,3,0.01038062283737024
33250,00560,0,0.0
33251,00561,0,0.0
33251,00562,0,0.0
33251,00563,0,0.0
33254,00560,0,0.0
33255,00560,0,0.0
33256,00562,9,0.9
33256,00561,1,0.1
33261,00561,0,0.0
33261,00562,0,0.0
33262,00534,47,0.9215686274509803
33262,00530,4,0.0784313725490196
33263,00534,61,0.9682539682539683
33263,00530,2,0.03174603174603174
33264,00534,22,0.88
33264,00400,3,0.12
33265,00560,0,0.0
33266,00560,0,0.0
33267,00560,0,0.0
33267,00562,0,0.0
33269,00560,0,0.0
33270,00534,8,1.0
33271,00534,2,1.0
33272,00400,0,0.0
33273,00534,2,0.6666666666666666
33273,00530,1,0.3333333333333333
33274,00530,12,1.0
33275,00530,0,0.0
33285,00400,4,1.0
33289,01920,0,0.0
33300,00560,0,0.0
33305,00561,0,0.0
33305,00562,0,0.0
33305,00563,0,0.0
33310,00560,0,0.0
33315,00561,0,0.0
33315,00562,0,0.0
33315,00563,0,0.0
33320,00560,1,1.0
33321,00560,0,0.0
33322,00561,0,0.0
33322,00562,0,0.0
33322,00563,0,0.0
33330,00560,0,0.0
33335,00561,0,0.0
33335,00562,0,0.0
33335,00563,0,0.0
33340,01926,313,1.0
33361,00560,315,1.0
33362,00560,5,1.0
33363,00560,2,1.0
33364,00560,0,0.0
33365,00560,4,1.0
33366,00560,1,1.0
33367,00562,0,0.0
33368,00562,0,0.0
33369,00562,0,0.0
33390,00562,2,1.0
33390,00561,0,0.0
33390,00563,0,0.0
33391,00561,0,0.0
33391,00562,0,0.0
33391,00563,0,0.0
33404,00561,0,0.0
33404,00562,0,0.0
33405,00562,188,0.8867924528301887
33405,00563,15,0.07075471698113207
33405,00561,9,0.04245283018867924
33406,00562,1,1.0
33406,00561,0,0.0
33406,00563,0,0.0
33410,00562,10,1.0
33410,00561,0,0.0
33410,00563,0,0.0
33411,00562,1,1.0
33411,00561,0,0.0
33412,00561,0,0.0
33412,00562,0,0.0
33413,00561,0,0.0
33413,00562,0,0.0
33414,00561,0,0.0
33414,00562,0,0.0
33415,00561,0,0.0
33415,00562,0,0.0
33416,00561,0,0.0
33416,00562,0,0.0
33417,00561,0,0.0
33417,00562,0,0.0
33418,00560,89,1.0
33420,00560,0,0.0
33422,00561,0,0.0
33422,00562,0,0.0
33422,00563,0,0.0
33425,00562,20,0.9523809523809523
33425,00561,1,0.04761904761904762
33425,00563,0,0.0
33426,00562,32,0.9411764705882353
33426,00561,2,0.05882352941176471
33426,00563,0,0.0
33427,00562,2,1.0
33427,00561,0,0.0
33427,00563,0,0.0
33430,00562,90,0.9574468085106383
33430,00561,3,0.03191489361702127
33430,00563,1,0.01063829787234043
33440,00561,0,0.0
33440,00562,0,0.0
33440,00563,0,0.0
33460,00562,4,1.0
33460,00561,0,0.0
33460,00563,0,0.0
33463,00562,1,1.0
33463,00561,0,0.0
33464,00562,4,0.8
33464,00561,1,0.2
33465,00562,6,1.0
33465,00561,0,0.0
33465,00563,0,0.0
33468,00561,0,0.0
33468,00562,0,0.0
33470,00560,0,0.0
33471,00560,0,0.0
33474,00561,0,0.0
33474,00562,0,0.0
33474,00563,0,0.0
33475,00562,5,1.0
33475,00561,0,0.0
33476,00561,0,0.0
33476,00562,0,0.0
33477,00560,9,1.0
33478,00561,0,0.0
33478,00562,0,0.0
33496,00561,0,0.0
33496,00562,0,0.0
33500,00561,0,0.0
33500,00562,0,0.0
33500,00563,0,0.0
33501,00560,0,0.0
33502,00560,0,0.0
33503,00566,0,0.0
33504,00561,0,0.0
33504,00562,0,0.0
33504,00563,0,0.0
33505,00561,0,0.0
33505,00562,0,0.0
33505,00563,0,0.0
33506,00561,0,0.0
33506,00562,0,0.0
33506,00563,0,0.0
33507,00561,0,0.0
33507,00562,0,0.0
33507,00563,0,0.0
33509,01770,0,0.0
33509,01840,0,0.0
33510,00567,3,0.75
33510,00566,1,0.25
33510,00562,0,0.0
33511,00567,4,1.0
33511,00562,0,0.0
33511,00566,0,0.0
33512,00567,1,1.0
33512,00562,0,0.0
33512,00566,0,0.0
33513,00567,1,1.0
33513,00562,0,0.0
33513,00566,0,0.0
33514,00562,0,0.0
33514,00566,0,0.0
33514,00567,0,0.0
33516,00562,0,0.0
33516,00566,0,0.0
33516,00567,0,0.0
33530,00562,1,1.0
33533,00567,411,0.7013651877133106
33533,00566,171,0.2918088737201365
33533,00562,4,0.006825938566552901
33534,00567,59,0.9516129032258065
33534,00566,2,0.03225806451612903
33534,00562,1,0.01612903225806452
33535,00567,54,0.9473684210526315
33535,00566,2,0.03508771929824561
33535,00562,1,0.01754385964912281
33536,00567,5,1.0
33536,00562,0,0.0
33536,00566,0,0.0
33542,00562,0,0.0
33545,00562,0,0.0
33548,00562,0,0.0
33600,00561,0,0.0
33600,00562,0,0.0
33602,00561,0,0.0
33602,00562,0,0.0
33606,00561,0,0.0
33606,00562,0,0.0
33608,00561,0,0.0
33608,00562,0,0.0
33610,00561,0,0.0
33610,00562,0,0.0
33611,00561,0,0.0
33611,00562,0,0.0
33612,00561,0,0.0
33612,00562,0,0.0
33615,00561,0,0.0
33615,00562,0,0.0
33617,00561,0,0.0
33617,00562,0,0.0
33619,00561,0,0.0
33619,00562,0,0.0
33620,00560,0,0.0
33621,00560,0,0.0
33622,00561,0,0.0
33622,00562,0,0.0
33622,00563,0,0.0
33641,00562,2,1.0
33641,00561,0,0.0
33641,00563,0,0.0
33645,00562,0,0.0
33647,00561,0,0.0
33647,00562,0,0.0
33660,00561,0,0.0
33660,00562,0,0.0
33665,00561,0,0.0
33665,00562,0,0.0
33670,00561,0,0.0
33670,00562,0,0.0
33675,00561,0,0.0
33675,00562,0,0.0
33676,00561,0,0.0
33676,00562,0,0.0
33677,00561,0,0.0
33677,00562,0,0.0
33681,00561,0,0.0
33681,00562,0,0.0
33684,00561,0,0.0
33684,00562,0,0.0
33688,00561,0,0.0
33688,00562,0,0.0
33690,00560,0,0.0
33692,00561,0,0.0
33692,00562,0,0.0
33694,00561,0,0.0
33694,00562,0,0.0
33697,00561,0,0.0
33697,00562,0,0.0
33702,00561,0,0.0
33702,00562,0,0.0
33702,00563,0,0.0
33710,00561,0,0.0
33710,00562,0,0.0
33710,00563,0,0.0
33720,00561,0,0.0
33720,00562,0,0.0
33720,00563,0,0.0
33722,00561,0,0.0
33722,00562,0,0.0
33724,00561,0,0.0
33724,00562,0,0.0
33726,00561,0,0.0
33726,00562,0,0.0
33730,00561,0,0.0
33730,00562,0,0.0
33732,00561,0,0.0
33732,00562,0,0.0
33735,00560,0,0.0
33736,00561,0,0.0
33736,00562,0,0.0
33736,00563,0,0.0
33737,00561,0,0.0
33737,00562,0,0.0
33737,00563,0,0.0
33741,01926,0,0.0
33745,01926,0,0.0
33750,00560,0,0.0
33755,00560,0,0.0
33762,00560,0,0.0
33764,00560,0,0.0
33766,00560,0,0.0
33767,00560,0,0.0
33770,00561,0,0.0
33770,00562,0,0.0
33771,00561,0,0.0
33771,00562,0,0.0
33774,00561,0,0.0
33774,00562,0,0.0
33774,00563,0,0.0
33775,00561,0,0.0
33775,00562,0,0.0
33775,00563,0,0.0
33776,00561,0,0.0
33776,00562,0,0.0
33776,00563,0,0.0
33777,00561,0,0.0
33777,00562,0,0.0
33777,00563,0,0.0
33778,00561,0,0.0
33778,00562,0,0.0
33779,00561,0,0.0
33779,00562,0,0.0
33780,00561,0,0.0
33780,00562,0,0.0
33781,00561,0,0.0
33781,00562,0,0.0
33782,00561,0,0.0
33782,00562,0,0.0
33782,00563,0,0.0
33783,00562,1,1.0
33783,00561,0,0.0
33783,00563,0,0.0
33786,00561,0,0.0
33786,00562,0,0.0
33788,00561,0,0.0
33788,00562,0,0.0
33800,00560,0,0.0
33802,00560,0,0.0
33802,00561,0,0.0
33802,00562,0,0.0
33803,00561,0,0.0
33803,00562,0,0.0
33813,00560,0,0.0
33814,00561,0,0.0
33814,00562,0,0.0
33814,00563,0,0.0
33820,00560,0,0.0
33822,00560,0,0.0
33824,00560,0,0.0
33840,00560,0,0.0
33840,00561,0,0.0
33840,00562,0,0.0
33840,00563,0,0.0
33845,00560,0,0.0
33845,00561,0,0.0
33845,00562,0,0.0
33845,00563,0,0.0
33851,00560,0,0.0
33851,00561,0,0.0
33851,00562,0,0.0
33852,00560,0,0.0
33853,00562,1,1.0
33853,00561,0,0.0
33853,00563,0,0.0
33858,00563,12,0.5454545454545454
33858,00562,10,0.4545454545454545
33858,00561,0,0.0
33859,00563,6,0.6
33859,00562,4,0.4
33859,00561,0,0.0
33860,00562,2,1.0
33863,00563,19,0.6129032258064516
33863,00562,12,0.3870967741935484
33863,00561,0,0.0
33864,00563,4,0.6666666666666666
33864,00562,2,0.3333333333333333
33864,00561,0,0.0
33871,00563,5,1.0
33875,00562,3,1.0
33875,00560,0,0.0
33875,00561,0,0.0
33877,00560,1,1.0
33877,00561,0,0.0
33877,00562,0,0.0
33880,01926,15,1.0
33881,01926,1,1.0
33883,01926,2,1.0
33886,01926,0,0.0
33889,00350,0,0.0
33891,00350,0,0.0
33891,01926,0,0.0
33894,01926,0,0.0
33895,01926,0,0.0
33897,01926,0,0.0
33910,00561,0,0.0
33910,00562,0,0.0
33910,00563,0,0.0
33915,00560,0,0.0
33916,00561,0,0.0
33916,00562,0,0.0
33916,00563,0,0.0
33917,00561,0,0.0
33917,00562,0,0.0
33920,00561,0,0.0
33920,00562,0,0.0
33922,00561,0,0.0
33922,00562,0,0.0
33922,00563,0,0.0
33925,00560,0,0.0
33926,00561,0,0.0
33926,00562,0,0.0
33926,00563,0,0.0
33927,00580,0,0.0
33928,00580,0,0.0
33930,01990,1,1.0
33935,00580,0,0.0
33940,01990,1,1.0
33945,00580,4,1.0
33946,00350,1,1.0
33951,01270,1,1.0
33951, 01270,0,0.0
33951,00350,0,0.0
33951,01260,0,0.0
33952,00350,2,0.5
33952,01270,2,0.5
33952, 01270,0,0.0
33952,01260,0,0.0
33953, 01270,0,0.0
33953,00350,0,0.0
33953,01260,0,0.0
33953,01270,0,0.0
33954,01270,1,1.0
33954, 01270,0,0.0
33954,00350,0,0.0
33954,01260,0,0.0
33955,00540,0,0.0
33955,00560,0,0.0
33956,00540,0,0.0
33956,00560,0,0.0
33957,01260,0,0.0
33957,01270,0,0.0
33958,01260,0,0.0
33958,01270,0,0.0
33959,01260,0,0.0
33959,01270,0,0.0
33962,01260,0,0.0
33962,01270,0,0.0
33963,00560,1,1.0
33963,00540,0,0.0
33964,00540,0,0.0
33964,00560,0,0.0
33965, 01270,0,0.0
33965,00350,0,0.0
33965,01260,0,0.0
33965,01270,0,0.0
33966,01270,2,0.6666666666666666
33966,00350,1,0.3333333333333333
33966, 01270,0,0.0
33966,01260,0,0.0
33967,00400,0,0.0
33968,00400,0,0.0
33969,01270,6,1.0
33969, 01270,0,0.0
33969,00350,0,0.0
33969,01260,0,0.0
33970,01270,0,0.0
33971,01270,2,1.0
33973,00560,0,0.0
33974,00560,0,0.0
33975,00560,0,0.0
33975,00561,0,0.0
33975,00562,0,0.0
33976,00560,0,0.0
33976,00561,0,0.0
33976,00562,0,0.0
33977,00560,0,0.0
33978,00560,0,0.0
33979,00562,9,0.8181818181818182
33979,00560,2,0.1818181818181818
33979,00561,0,0.0
33980,00560,0,0.0
33980,00561,0,0.0
33980,00562,0,0.0
33981,00560,0,0.0
33981,00562,0,0.0
33982,00560,0,0.0
33983,00562,1,1.0
33984,01270,9,0.8181818181818182
33984,00350,1,0.09090909090909091
33984,01770,1,0.09090909090909091
33984, 01270,0,0.0
33984,01260,0,0.0
33985,00560,1,1.0
33985,00540,0,0.0
33986,00540,0,0.0
33986,00560,0,0.0
33988,00540,0,0.0
33988,00560,0,0.0
33989,00540,0,0.0
33989,00560,0,0.0
33990,01926,9,1.0
33991,01926,1,1.0
33992,00400,4,1.0
33993,01926,0,0.0
33995,01930,0,0.0
33997,00400,0,0.0
33999,00560,3,1.0
34001,00350,0,0.0
34051,00560,0,0.0
34101,01772,16,1.0
34111,01842,2,1.0
34151,00770,8,1.0
34201,01274,34,1.0
34201,01926,0,0.0
34203,01502,16,1.0
34401,00880,0,0.0
34421,01522,1,1.0
34421,01930,0,0.0
34451,01522,1,1.0
34451,00880,0,0.0
34471,00350,0,0.0
34490,01670,0,0.0
34490,01780,0,0.0
34501,01260,0,0.0
34502,00560,0,0.0
34502,00770,0,0.0
34510,01260,0,0.0
34520,01260,0,0.0
34530,01260,0,0.0
34701,01926,42,1.0
34702,01926,3,1.0
34703,01926,3,1.0
34704,01926,27,1.0
34705,01926,43,1.0
34706,01926,0,0.0
34707,01924,4,1.0
34708,01924,0,0.0
34710,01926,9,0.75
34710,01924,3,0.25
34712,01926,4,1.0
34712,01924,0,0.0
34718,01924,0,0.0
34830,00770,0,0.0
34830,00880,0,0.0
34831,00770,0,0.0
34831,00880,0,0.0
34832,00770,0,0.0
34832,00880,0,0.0
34841,01926,3,1.0
34842,01926,0,0.0
34843,01926,0,0.0
34844,01926,0,0.0
34845,01926,6,1.0
34846,01926,1,1.0
34847,01926,1,1.0
34848,01926,0,0.0
35001,00350,2,1.0
35002,00350,1,1.0
35005,00350,0,0.0
35011,01770,2,0.6666666666666666
35011,01652,1,0.3333333333333333
35013,01652,0,0.0
35013,01770,0,0.0
35021,00560,0,0.0
35022,00560,0,0.0
35045,01840,7,1.0
35081,00770,22,1.0
35082,00770,5,1.0
35091,00770,3,1.0
35092,00770,0,0.0
35102,00770,1,0.5
35102,00880,1,0.5
35103,00770,0,0.0
35103,00880,0,0.0
35111,00770,0,0.0
35112,00770,0,0.0
35121,00770,1,1.0
35122,00770,0,0.0
35131,00770,5,1.0
35132,00770,0,0.0
35141,01270,11,1.0
35142,01270,2,1.0
35151,01444,3,1.0
35152,01444,0,0.0
35180,00350,0,0.0
35182,00560,0,0.0
35182,00770,0,0.0
35182,00880,0,0.0
35184,01432,0,0.0
35184,01500,0,0.0
35184,01770,0,0.0
35184,01840,0,0.0
35188,00350,0,0.0
35189,00880,1,1.0
35189,00560,0,0.0
35189,00770,0,0.0
35190,01432,0,0.0
35190,01500,0,0.0
35190,01770,0,0.0
35190,01840,0,0.0
35201,00350,0,0.0
35206,01840,8,0.8
35206,01650,1,0.1
35206,01770,1,0.1
35206,01670,0,0.0
35206,01782,0,0.0
35206,01852,0,0.0
35207,01840,0,0.0
35211,00561,0,0.0
35211,00562,0,0.0
35216,00560,0,0.0
35221,00770,11,1.0
35226,01270,17,0.7727272727272727
35226,01260,3,0.1363636363636364
35226,01440,1,0.04545454545454546
35226,01500,1,0.04545454545454546
35226,01430,0,0.0
35226,01520,0,0.0
35231,00350,0,0.0
35236,01840,1,1.0
35236,01770,0,0.0
35236,01780,0,0.0
35236,01850,0,0.0
35241,00561,0,0.0
35241,00562,0,0.0
35246,00560,1,1.0
35251,00770,0,0.0
35256,01270,1,0.5
35256,01500,1,0.5
35256,01440,0,0.0
35261,00350,0,0.0
35266,01770,0,0.0
35271,00561,0,0.0
35271,00562,0,0.0
35276,00560,1,1.0
35281,00770,0,0.0
35286,01270,1,1.0
35286,01500,0,0.0
35301,00350,466,1.0
35302,01270,8,1.0
35303,01442,3,1.0
35304,01500,0,0.0
35305,01500,2,1.0
35311,00560,1,1.0
35321,01650,0,0.0
35321,01770,0,0.0
35331,00770,4,1.0
35341,00770,2,1.0
35351,00880,1,1.0
35355,00880,14,1.0
35361,00770,1,1.0
35363,00770,0,0.0
35371,01270,141,1.0
35372,01270,13,1.0
35501,00350,0,0.0
35506,00350,1,1.0
35508,00350,0,0.0
35509,00350,0,0.0
35510,00350,0,0.0
35511,01654,0,0.0
35512,01654,0,0.0
35515,00350,0,0.0
35516,01654,0,0.0
35518,01654,0,0.0
35521,01656,3,1.0
35522,01654,0,0.0
35523,01770,0,0.0
35525,01770,0,0.0
35526,00560,0,0.0
35531,00770,1,1.0
35533,01656,0,0.0
35535,00770,0,0.0
35536,00770,0,0.0
35537,00770,0,0.0
35537,00880,0,0.0
35538,00770,4,1.0
35538,00880,0,0.0
35539,00880,1,1.0
35539,00770,0,0.0
35540,00770,3,0.5
35540,00880,3,0.5
35556,01270,45,1.0
35558,01270,10,1.0
35560,00770,0,0.0
35563,00880,0,0.0
35565,00880,1,1.0
35566,01270,33,1.0
35570,01500,1,1.0
35571,01444,6,1.0
35583,01270,9,1.0
35585,01270,9,1.0
35587,01444,0,0.0
35600,01770,0,0.0
35600,01840,0,0.0
35601,00350,0,0.0
35606,00350,1,1.0
35612,01654,0,0.0
35616,01654,0,0.0
35621,01656,0,0.0
35623,01656,0,0.0
35626,00560,0,0.0
35626,00561,0,0.0
35626,00562,0,0.0
35631,00770,0,0.0
35632,00770,0,0.0
35633,00770,1,1.0
35634,00770,0,0.0
35636,00770,0,0.0
35637,00770,0,0.0
35637,00880,0,0.0
35638,00880,3,1.0
35638,00770,0,0.0
35642,00350,0,0.0
35645,00350,0,0.0
35646,00880,14,1.0
35647,00880,1,1.0
35650,01654,0,0.0
35654,01656,9,1.0
35656,01270,47,1.0
35661,01270,15,1.0
35663,00880,0,0.0
35665,00880,2,1.0
35666,01270,3,1.0
35671,01440,1,1.0
35691,00350,0,0.0
35693,00350,0,0.0
35694,00350,3,1.0
35695,00350,0,0.0
35701,00350,14,1.0
35702,01650,0,0.0
35702,01770,0,0.0
35702,01840,0,0.0
35703,01270,4,0.5714285714285714
35703,01440,2,0.2857142857142857
35703,01500,1,0.1428571428571428
35800,00350,5,1.0
35820,00560,38,1.0
35840,00770,1,1.0
35860,01270,5,1.0
35860,01440,0,0.0
35860,01500,0,0.0
35860,01770,0,0.0
35860,01840,0,0.0
35870,00770,0,0.0
35870,00880,0,0.0
35875,01274,10,0.7142857142857143
35875,01270,2,0.1428571428571428
35875,01440,1,0.07142857142857142
35875,01780,1,0.07142857142857142
35875,01260,0,0.0
35875,01430,0,0.0
35875,01502,0,0.0
35875,01522,0,0.0
35875,01650,0,0.0
35875,01670,0,0.0
35875,01842,0,0.0
35875,01850,0,0.0
35876,01274,2,0.5
35876,01440,2,0.5
35876,01260,0,0.0
35876,01270,0,0.0
35876,01430,0,0.0
35876,01502,0,0.0
35876,01522,0,0.0
35876,01650,0,0.0
35876,01670,0,0.0
35876,01780,0,0.0
35876,01842,0,0.0
35876,01850,0,0.0
35879,01270,3,1.0
35879,01440,0,0.0
35879,01500,0,0.0
35881,01440,1,1.0
35881,01270,0,0.0
35881,01500,0,0.0
35883,01270,2,1.0
35884,01270,0,0.0
35901,00350,0,0.0
35903,01840,6,0.5
35903,01770,3,0.25
35903,01270,2,0.1666666666666667
35903,01440,1,0.08333333333333333
35903,01500,0,0.0
35903,01650,0,0.0
35905,00560,0,0.0
35907,00770,0,0.0
35907,00880,0,0.0
36000,01916,0,0.0
36002,01924,1,1.0
36005,01916,2,1.0
36010,01916,1,1.0
36010,01930,0,0.0
36011,01916,0,0.0
36011,01932,0,0.0
36012,01916,2,1.0
36012,01932,0,0.0
36013,01920,0,0.0
36014,01920,0,0.0
36015,01920,0,0.0
36100,01916,0,0.0
36140,01916,0,0.0
36160,01916,0,0.0
36200,01916,3,1.0
36215,01916,3,1.0
36216,01916,1,1.0
36217,01916,1,1.0
36221,01916,3,1.0
36222,01916,2,1.0
36223,01916,3,1.0
36224,01916,6,1.0
36225,01916,0,0.0
36226,01916,1,1.0
36245,01916,20,1.0
36246,01916,14,1.0
36247,01916,38,1.0
36251,01916,0,0.0
36252,01916,0,0.0
36253,01916,0,0.0
36254,01916,0,0.0
36260,00770,0,0.0
36260,01650,0,0.0
36261,00770,0,0.0
36261,01650,0,0.0
36262,00770,1,1.0
36400,,2,1.0
36406,,19,1.0
36410,,153,1.0
36420,00300,0,0.0
36420,00400,0,0.0
36425,00300,0,0.0
36425,00400,0,0.0
36460,00840,2,1.0
36473,01260,1,0.5
36473,01520,1,0.5
36473,01430,0,0.0
36473,01670,0,0.0
36473,01780,0,0.0
36473,01850,0,0.0
36475,01930,54,1.0
36478,01930,6,1.0
36481,01931,0,0.0
36555,,49,0.98
36555,00532,1,0.02
36556,,2021,0.975857073877354
36556,00532,50,0.02414292612264607
36557,00532,8,1.0
36558,00532,253,0.98828125
36558,,3,0.01171875
36560,00532,16,1.0
36561,00532,1647,1.0
36563,00532,1,1.0
36565,00532,2,1.0
36566,00532,0,0.0
36568,00532,0,0.0
36569,,60,0.9523809523809523
36569,00532,3,0.04761904761904762
36570,00532,0,0.0
36571,00532,3,1.0
36572,00532,0,0.0
36573,,3,1.0
36573,00532,0,0.0
36575,00400,1,1.0
36576,00400,4,1.0
36578,00532,2,1.0
36580,00532,1,1.0
36581,00532,24,1.0
36582,00532,14,1.0
36583,00532,0,0.0
36584,00532,0,0.0
36585,00532,3,1.0
36589,00400,25,1.0
36590,00400,264,1.0
36597,00532,3,1.0
36600,,1,1.0
36620,,8408,1.0
36625,01500,0,0.0
36625,01840,0,0.0
36640,01924,0,0.0
36680,01462,0,0.0
36800,01844,0,0.0
36810,01844,0,0.0
36815,01844,0,0.0
36818,01844,81,1.0
36819,01844,31,1.0
36820,01844,20,1.0
36821,01844,151,1.0
36823,01844,0,0.0
36825,01844,64,1.0
36830,01844,46,1.0
